202400000213,钱伟,数学学院,C1024970,编译原理,2.0,2024-02,2024-01-29,19
202400000214,李磊,电子学院,C1006988,离散数学,4.0,2024-09,2022-06-24,6
202400000215,冯华,电子学院,C1020703,编译原理,3.0,2024-02,2024-10-05,71
202400000216,李敏,计算机学院,C1018413,数据结构,1.0,2023-02,2022-05-28,29
202400000217,周娜,物理学院,C1017246,人工智能,3.0,2022-09,2024-02-22,60
202400000218,周军,计算机学院,C1018101,人工智能,1.0,2024-02,2022-10-07,66
202400000219,孙伟,经济学院,C1028741,算法设计,3.0,2023-09,2024-08-16,61
202400000220,王军,外语学院,C1011181,离散数学,1.0,2024-09,2022-06-09,99
202400000221,陈鹏,物理学院,C1006880,计算机网络,3.0,2024-09,2023-08-15,68
202400000222,李鹏,物理学院,C1000769,数据库系统,4.0,2023-09,2024-05-31,58
202400000223,钱强,经济学院,C1002707,操作系统,3.0,2023-02,2024-01-18,95
202400000224,钱涛,外语学院,C1017984,离散数学,1.0,2023-02,2022-10-27,20
202400000225,赵强,外语学院,C1026118,人工智能,2.0,2022-09,2024-02-22,76
202400000226,陈鹏,电子学院,C1031011,计算机网络,1.0,2023-02,2024-10-21,86
202400000227,孙敏,外语学院,C1027682,离散数学,1.0,2024-09,2023-07-31,45
202400000228,郑军,数学学院,C1005000,计算机网络,4.0,2023-09,2022-06-28,94
202400000229,王娜,外语学院,C1001754,数据结构,3.0,2023-09,2024-05-19,68
202400000230,钱伟,经济学院,C1025699,数据结构,4.0,2022-09,2023-12-17,18
202400000231,李磊,物理学院,C1021244,数据库系统,4.0,2024-02,2024-04-27,74
202400000232,郑军,电子学院,C1013778,离散数学,2.0,2024-09,2024-10-07,53
202400000233,周华,数学学院,C1017791,操作系统,4.0,2023-02,2024-03-08,26
202400000234,王鹏,外语学院,C1015515,人工智能,2.0,2022-09,2023-03-16,72
202400000235,陈伟,数学学院,C1025092,离散数学,2.0,2023-02,2023-09-06,91
202400000236,王磊,物理学院,C1021941,算法设计,4.0,2024-02,2024-01-16,10
202400000237,李芳,外语学院,C1020357,人工智能,4.0,2022-09,2023-04-07,26
202400000238,钱强,物理学院,C1021171,数据库系统,3.0,2024-02,2022-05-25,52
202400000239,周娜,计算机学院,C1020327,操作系统,2.0,2024-02,2023-04-30,33
202400000240,赵军,计算机学院,C1010794,操作系统,1.0,2024-09,2024-11-02,75
202400000241,冯强,数学学院,C1000111,计算机网络,1.0,2023-09,2024-06-30,42
202400000242,郑强,电子学院,C1023392,编译原理,1.0,2023-02,2022-12-05,45
202400000243,孙娜,经济学院,C1014916,数据库系统,1.0,2024-09,2023-05-09,20
202400000244,李强,电子学院,C1017645,人工智能,1.0,2023-02,2024-05-20,66
202400000245,王娜,计算机学院,C1032643,离散数学,2.0,2024-02,2022-10-01,81
202400000246,孙娜,计算机学院,C1009242,操作系统,2.0,2022-09,2024-01-25,58
202400000247,孙敏,数学学院,C1021400,数据库系统,3.0,2022-09,2024-07-09,44
202400000248,冯涛,数学学院,C1032532,数据结构,3.0,2023-02,2023-11-25,73
202400000249,赵华,数学学院,C1032466,人工智能,2.0,2023-09,2022-06-23,34
202400000250,孙敏,外语学院,C1028252,算法设计,4.0,2024-09,2024-08-30,67
202400000251,孙鹏,电子学院,C1018030,算法设计,1.0,2022-09,2024-01-15,54
202400000252,陈涛,物理学院,C1008687,数据结构,2.0,2022-09,2022-12-13,60
202400000253,陈鹏,物理学院,C1010121,算法设计,1.0,2022-09,2024-04-22,40
202400000254,王磊,电子学院,C1011553,操作系统,1.0,2024-09,2024-09-04,80
202400000255,钱华,数学学院,C1002885,人工智能,1.0,2024-09,2022-12-17,90
202400000256,郑磊,电子学院,C1010273,算法设计,4.0,2022-09,2022-06-05,93
202400000257,周伟,数学学院,C1032632,离散数学,3.0,2023-09,2022-11-25,50
202400000258,李鹏,经济学院,C1008348,算法设计,4.0,2023-09,2023-07-15,35
202400000259,陈涛,数学学院,C1004801,数据库系统,1.0,2022-09,2022-07-18,86
202400000260,孙伟,电子学院,C1013053,计算机网络,2.0,2024-09,2023-12-15,2
202400000261,孙华,电子学院,C1021473,数据结构,2.0,2022-09,2023-05-14,91
202400000262,钱芳,计算机学院,C1003127,人工智能,3.0,2024-02,2022-07-14,34
202400000263,赵军,计算机学院,C1029591,数据库系统,4.0,2024-09,2023-06-29,14
202400000264,周军,数学学院,C1004131,数据库系统,2.0,2024-09,2023-12-11,51
202400000265,王涛,经济学院,C1030083,数据库系统,3.0,2022-09,2023-06-16,81
202400000266,冯军,计算机学院,C1000720,计算机网络,1.0,2023-02,2023-11-23,31
202400000267,周军,物理学院,C1001972,计算机网络,2.0,2022-09,2024-02-22,67
202400000268,郑强,经济学院,C1027484,编译原理,2.0,2024-09,2023-12-29,99
202400000269,周磊,经济学院,C1020967,算法设计,1.0,2022-09,2022-07-27,51
202400000270,王华,数学学院,C1001328,离散数学,4.0,2022-09,2024-12-26,79
202400000271,李敏,经济学院,C1009390,离散数学,3.0,2024-02,2023-12-09,17
202400000272,吴伟,物理学院,C1002228,算法设计,1.0,2024-09,2024-01-07,71
202400000273,陈华,数学学院,C1013803,数据库系统,2.0,2023-02,2022-06-15,71
202400000274,郑华,电子学院,C1028366,数据结构,3.0,2024-09,2022-05-29,5
202400000275,赵敏,经济学院,C1023406,离散数学,3.0,2022-09,2024-08-12,92
202400000276,孙伟,数学学院,C1008918,计算机网络,3.0,2024-02,2022-10-02,0
202400000277,王军,计算机学院,C1017806,数据库系统,2.0,2022-09,2023-04-07,54
202400000278,吴军,外语学院,C1027843,操作系统,1.0,2022-09,2023-05-24,48
202400000279,王芳,物理学院,C1027419,数据库系统,3.0,2024-02,2024-04-12,26
202400000280,赵娜,计算机学院,C1018861,算法设计,2.0,2022-09,2024-11-29,100
202400000281,陈军,外语学院,C1029948,人工智能,4.0,2023-02,2023-10-06,65
202400000282,赵涛,外语学院,C1031502,数据库系统,1.0,2024-02,2024-12-10,30
202400000283,吴伟,电子学院,C1021323,人工智能,2.0,2023-02,2024-01-13,66
202400000284,郑伟,电子学院,C1023866,离散数学,3.0,2022-09,2024-06-28,41
202400000285,陈军,计算机学院,C1003803,编译原理,2.0,2022-09,2023-05-21,67
202400000286,钱娜,物理学院,C1009226,计算机网络,3.0,2024-02,2022-05-07,77
202400000287,周华,计算机学院,C1012646,数据库系统,4.0,2024-02,2022-09-26,76
202400000288,孙敏,物理学院,C1000177,算法设计,2.0,2022-09,2022-01-21,10
202400000289,周涛,外语学院,C1005077,人工智能,1.0,2022-09,2022-08-01,100
202400000290,吴涛,外语学院,C1032301,算法设计,4.0,2022-09,2022-06-13,46
202400000291,陈芳,计算机学院,C1021852,人工智能,3.0,2023-09,2024-11-14,55
202400000292,周涛,物理学院,C1008664,数据结构,2.0,2022-09,2024-12-06,40
202400000293,王涛,物理学院,C1032614,人工智能,1.0,2023-09,2024-08-06,67
202400000294,郑涛,外语学院,C1009219,编译原理,2.0,2024-02,2024-12-09,3
202400000295,钱伟,数学学院,C1014728,操作系统,1.0,2024-02,2022-07-06,18
202400000296,孙鹏,外语学院,C1028834,离散数学,3.0,2024-02,2023-12-05,2
202400000297,周军,计算机学院,C1015849,数据结构,3.0,2023-09,2022-10-03,62
202400000298,孙华,外语学院,C1008812,计算机网络,3.0,2022-09,2024-05-30,72
202400000299,冯娜,电子学院,C1018917,计算机网络,2.0,2024-02,2023-05-09,23
202400000300,吴强,经济学院,C1025352,计算机网络,1.0,2022-09,2022-08-29,56
202400000301,冯磊,物理学院,C1024542,编译原理,4.0,2023-09,2023-03-19,81
202400000302,吴鹏,计算机学院,C1006419,数据库系统,3.0,2024-09,2023-11-15,60
202400000303,吴磊,物理学院,C1009840,操作系统,3.0,2024-09,2023-05-02,12
202400000304,陈娜,外语学院,C1008488,人工智能,4.0,2022-09,2024-07-08,22
202400000305,李华,数学学院,C1022143,人工智能,4.0,2022-09,2023-01-19,74
202400000306,王磊,外语学院,C1002352,算法设计,3.0,2024-02,2022-06-03,17
202400000307,吴磊,计算机学院,C1019678,离散数学,2.0,2022-09,2023-07-08,13
202400000308,陈伟,外语学院,C1030114,离散数学,4.0,2024-02,2022-11-20,92
202400000309,王涛,经济学院,C1017796,数据结构,3.0,2022-09,2024-04-01,34
202400000310,王华,数学学院,C1003712,人工智能,3.0,2023-09,2023-12-19,0
202400000311,冯磊,经济学院,C1021888,编译原理,3.0,2024-02,2022-12-17,14
202400000312,钱华,物理学院,C1007727,人工智能,3.0,2024-02,2024-09-18,96
202400000313,吴华,计算机学院,C1013875,离散数学,3.0,2022-09,2024-04-22,51
202400000314,孙涛,物理学院,C1032386,计算机网络,2.0,2022-09,2022-09-05,9
202400000315,赵鹏,外语学院,C1012149,计算机网络,2.0,2023-09,2024-07-27,97
202400000316,冯敏,物理学院,C1006276,离散数学,1.0,2023-09,2024-09-22,7
202400000317,陈军,计算机学院,C1014253,编译原理,2.0,2022-09,2024-05-20,56
202400000318,钱军,外语学院,C1010740,人工智能,4.0,2022-09,2023-05-04,78
202400000319,李芳,外语学院,C1002063,操作系统,2.0,2022-09,2023-08-05,13
202400000320,吴娜,计算机学院,C1018280,人工智能,1.0,2023-02,2024-12-05,41
202400000321,周磊,计算机学院,C1014453,数据库系统,1.0,2023-09,2022-03-05,70
202400000322,郑军,计算机学院,C1015502,数据库系统,1.0,2024-02,2022-09-28,48
202400000323,李娜,数学学院,C1018824,操作系统,2.0,2024-02,2022-11-12,3
202400000324,王华,经济学院,C1003090,数据库系统,1.0,2022-09,2023-07-31,95
202400000325,王强,数学学院,C1009538,数据结构,2.0,2023-02,2024-12-03,53
